time,lasttime,lat,lng,speed,course,altitude,comment,,ascent_velocity(MPH),temp_pres_process,pres_process,temp,pres,vent_sp
2021-05-12 16:18:30,2021-05-12 16:18:30,32.41783,-110.44017,54,83,16634.76, StrTrk 160 9 1.58V 09C 9849Pa ,,1.530226662, 09C 9849Pa , 9849Pa ,282,9849,0
2021-05-12 16:19:30,2021-05-12 16:19:30,32.41883,-110.431,50,76,16770.71, StrTrk 161 9 1.58V 09C 9636Pa ,,1.540766678, 09C 9636Pa , 9636Pa ,282,9636,0
2021-05-12 16:21:30,2021-05-12 16:21:30,32.4215,-110.41133,63,88,17074.59, StrTrk 163 9 1.59V 10C 9169Pa ,,1.721986661, 10C 9169Pa , 9169Pa ,283,9169,0
2021-05-12 16:22:30,2021-05-12 16:22:30,32.422,-110.4005,56,82,17230.65, StrTrk 164 9 1.59V 11C 8941Pa ,,1.768680013, 11C 8941Pa , 8941Pa ,284,8941,0
2021-05-12 16:23:30,2021-05-12 16:23:30,32.42167,-110.39117,52,91,17375.73, StrTrk 165 9 1.60V 11C 8732Pa ,,1.644239995, 11C 8732Pa , 8732Pa ,284,8732,0
2021-05-12 16:24:30,2021-05-12 16:24:30,32.42167,-110.38117,56,90,17524.78, StrTrk 166 9 1.59V 11C 8528Pa ,,1.689233328, 11C 8528Pa , 8528Pa ,284,8528,0
2021-05-12 16:26:30,2021-05-12 16:26:30,32.42283,-110.36083,50,98,17807.64, StrTrk 168 9 1.60V 12C 8143Pa ,,1.602873337, 12C 8143Pa , 8143Pa ,285,8143,0
2021-05-12 16:27:30,2021-05-12 16:27:30,32.42117,-110.35283,44,108,17970.7, StrTrk 169 9 1.60V 13C 7934Pa ,,1.848013327, 13C 7934Pa , 7934Pa ,286,7934,0
2021-05-12 16:28:30,2021-05-12 16:28:30,32.41833,-110.3445,56,108,18157.85, StrTrk 170 9 1.61V 14C 7706Pa ,,2.121033349, 14C 7706Pa , 7706Pa ,287,7706,0
2021-05-12 16:29:30,2021-05-12 16:29:30,32.417,-110.33617,37,87,18296.84, StrTrk 171 9 1.61V 15C 7537Pa ,,1.575219995, 15C 7537Pa , 7537Pa ,288,7537,0
2021-05-12 16:30:33,2021-05-12 16:30:33,32.41717,-110.3295,39,103,18437.66, StrTrk 172 9 1.60V 15C 7362Pa ,,1.519961898, 15C 7362Pa , 7362Pa ,288,7362,0
2021-05-12 16:31:30,2021-05-12 16:31:30,32.41617,-110.32383,24,100,18557.75, StrTrk 173 9 1.60V 16C 7227Pa ,,1.432652628, 16C 7227Pa , 7227Pa ,289,7227,0
2021-05-12 16:32:30,2021-05-12 16:32:30,32.416,-110.31817,39,83,18714.72, StrTrk 174 9 1.61V 17C 7061Pa ,,1.778993346, 17C 7061Pa , 7061Pa ,290,7061,0
2021-05-12 16:33:30,2021-05-12 16:33:30,32.41633,-110.3125,26,100,18872.91, StrTrk 175 9 1.61V 18C 6872Pa ,,1.792819994, 18C 6872Pa , 6872Pa ,291,6872,0
2021-05-12 16:34:30,2021-05-12 16:34:30,32.416,-110.30733,35,90,19023.79, StrTrk 176 9 1.61V 18C 6709Pa ,,1.709973328, 18C 6709Pa , 6709Pa ,291,6709,0
2021-05-12 16:36:30,2021-05-12 16:36:30,32.4135,-110.29533,35,107,19228.92, StrTrk 178 9 1.61V 19C 6494Pa ,,1.162403336, 19C 6494Pa , 6494Pa ,292,6494,0
2021-05-12 16:37:30,2021-05-12 16:37:30,32.41167,-110.28833,39,104,19330.72, StrTrk 179 9 1.61V 20C 6396Pa ,,1.15373333, 20C 6396Pa , 6396Pa ,293,6396,0
2021-05-12 16:38:30,2021-05-12 16:38:30,32.40967,-110.2815,37,106,19454.77, StrTrk 180 9 1.61V 20C 6265Pa ,,1.40590001, 20C 6265Pa , 6265Pa ,293,6265,0
2021-05-12 16:39:30,2021-05-12 16:39:30,32.408,-110.276,24,108,19572.73, StrTrk 181 9 1.61V 21C 6157Pa ,,1.336879996, 21C 6157Pa , 6157Pa ,294,6157,0
2021-05-12 16:41:30,2021-05-12 16:41:30,32.40833,-110.26967,20,65,19748.91, StrTrk 183 9 1.62V 22C 5997Pa ,,0.9983533353, 22C 5997Pa , 5997Pa ,295,5997,0
2021-05-12 16:42:30,2021-05-12 16:42:30,32.41017,-110.2655,31,67,19837.91, StrTrk 184 9 1.61V 23C 5919Pa ,,1.008666663, 23C 5919Pa , 5919Pa ,296,5919,0
2021-05-12 16:43:30,2021-05-12 16:43:30,32.41183,-110.26017,35,69,19939.71, StrTrk 185 9 1.62V 22C 5820Pa ,,1.15373333, 22C 5820Pa , 5820Pa ,295,5820,0
2021-05-12 16:44:30,2021-05-12 16:44:30,32.41383,-110.25383,33,75,20030.85, StrTrk 186 9 1.62V 22C 5740Pa ,,1.032920007, 22C 5740Pa , 5740Pa ,295,5740,0
2021-05-12 16:45:31,2021-05-12 16:45:31,32.41517,-110.24767,33,79,20117.71, StrTrk 187 9 1.62V 22C 5638Pa ,,0.968275403, 22C 5638Pa , 5638Pa ,295,5638,0
2021-05-12 16:46:30,2021-05-12 16:46:30,32.416,-110.24117,33,79,20206.72, StrTrk 188 9 1.63V 23C 5578Pa ,,1.025877967, 23C 5578Pa , 5578Pa ,296,5578,0
2021-05-12 16:47:30,2021-05-12 16:47:30,32.416,-110.23583,30,104,20318.88, StrTrk 189 9 1.63V 23C 5477Pa ,,1.271146663, 23C 5477Pa , 5477Pa ,296,5477,0
2021-05-12 16:48:30,2021-05-12 16:48:30,32.414,-110.23067,28,132,20406.97, StrTrk 190 9 1.63V 24C 5416Pa ,,0.9983533405, 24C 5416Pa , 5416Pa ,297,5416,0
2021-05-12 16:49:30,2021-05-12 16:49:30,32.41067,-110.22767,26,150,20457.87, StrTrk 191 9 1.62V 24C 5367Pa ,,0.5768666648, 24C 5367Pa , 5367Pa ,297,5367,0
2021-05-12 16:50:31,2021-05-12 16:50:31,32.40717,-110.22633,24,173,20524.93, StrTrk 192 9 1.63V 25C 5315Pa ,,0.7475541008, 25C 5315Pa , 5315Pa ,298,5315,0
2021-05-12 16:51:30,2021-05-12 16:51:30,32.4035,-110.2265,22,187,20582.84, StrTrk 193 9 1.63V 24C 5268Pa ,,0.6674372886, 24C 5268Pa , 5268Pa ,297,5268,0
2021-05-12 16:52:30,2021-05-12 16:52:30,32.40033,-110.22733,19,200,20647.76, StrTrk 194 9 1.64V 24C 5216Pa ,,0.7357599976, 24C 5216Pa , 5216Pa ,297,5216,0
2021-05-12 16:53:30,2021-05-12 16:53:30,32.398,-110.2285,13,209,20697.75, StrTrk 195 9 1.63V 25C 5185Pa ,,0.5665533315, 25C 5185Pa , 5185Pa ,298,5185,0
2021-05-12 16:54:30,2021-05-12 16:54:30,32.39633,-110.23,11,231,20745.91, StrTrk 196 9 1.64V 25C 5147Pa ,,0.5458133373, 25C 5147Pa , 5147Pa ,298,5147,0
2021-05-12 16:55:30,2021-05-12 16:55:30,32.39533,-110.23167,11,261,20811.74, StrTrk 197 9 1.64V 25C 5087Pa ,,0.7460733309, 25C 5087Pa , 5087Pa ,298,5087,0
2021-05-12 16:56:30,2021-05-12 16:56:30,32.39533,-110.23383,11,274,20841, StrTrk 198 9 1.64V 25C 5069Pa ,,0.3316133323, 25C 5069Pa , 5069Pa ,298,5069,0
2021-05-12 16:57:30,2021-05-12 16:57:30,32.39617,-110.2355,9,323,20899.83, StrTrk 199 9 1.64V 25C 5020Pa ,,0.6667400048, 25C 5020Pa , 5020Pa ,298,5020,0
2021-05-12 16:58:30,2021-05-12 16:58:30,32.39733,-110.23617,9,348,20939.76, StrTrk 200 9 1.64V 26C 5006Pa ,,0.4525399985, 26C 5006Pa , 5006Pa ,299,5006,0
2021-05-12 16:59:30,2021-05-12 16:59:30,32.39883,-110.23617,7,9,20962.92, StrTrk 201 9 1.64V 26C 4974Pa ,,0.2624799991, 26C 4974Pa , 4974Pa ,299,4974,0
2021-05-12 17:01:30,2021-05-12 17:01:30,32.4015,-110.2355,7,18,20987, StrTrk 203 9 1.64V 27C 4961Pa ,,0.1364533336, 27C 4961Pa , 4961Pa ,300,4961,0
2021-05-12 17:02:30,2021-05-12 17:02:30,32.40283,-110.235,7,14,20965.97, StrTrk 204 9 1.64V 28C 4991Pa ,,-0.2383399992, 28C 4991Pa , 4991Pa ,301,4991,0
2021-05-12 17:03:30,2021-05-12 17:03:30,32.404,-110.2345,6,27,20984.87, StrTrk 205 9 1.64V 28C 4967Pa ,,0.2141999993, 28C 4967Pa , 4967Pa ,301,4967,0
2021-05-12 17:04:30,2021-05-12 17:04:30,32.4045,-110.23367,6,52,21002.85, StrTrk 206 9 1.64V 28C 4966Pa ,,0.2037733348, 28C 4966Pa , 4966Pa ,301,4966,0
2021-05-12 17:05:30,2021-05-12 17:05:30,32.405,-110.233,6,37,20982.74, StrTrk 207 9 1.64V 27C 4963Pa ,,-0.2279133326, 27C 4963Pa , 4963Pa ,300,4963,0
2021-05-12 17:06:30,2021-05-12 17:06:30,32.40617,-110.23217,7,27,20989.75, StrTrk 208 9 1.64V 28C 4971Pa ,,0.07944666641, 28C 4971Pa , 4971Pa ,301,4971,0
2021-05-12 17:07:30,2021-05-12 17:07:30,32.407,-110.23167,6,23,21008.95, StrTrk 209 9 1.65V 28C 4956Pa ,,0.2176000016, 28C 4956Pa , 4956Pa ,301,4956,0
2021-05-12 17:08:30,2021-05-12 17:08:30,32.40817,-110.23133,7,20,20979.99, StrTrk 210 9 1.64V 29C 4989Pa ,,-0.3282133323, 29C 4989Pa , 4989Pa ,302,4989,0
2021-05-12 17:09:30,2021-05-12 17:09:30,32.40933,-110.23083,6,30,20999.81, StrTrk 211 9 1.65V 29C 4977Pa ,,0.2246266659, 29C 4977Pa , 4977Pa ,302,4977,0
2021-05-12 17:10:30,2021-05-12 17:10:30,32.40983,-110.23017,4,38,21029.98, StrTrk 212 9 1.65V 29C 4949Pa ,,0.3419266691, 29C 4949Pa , 4949Pa ,302,4949,0
2021-05-12 17:11:30,2021-05-12 17:11:30,32.41033,-110.22967,4,33,21008.95, StrTrk 213 9 1.65V 28C 4957Pa ,,-0.2383399992, 28C 4957Pa , 4957Pa ,301,4957,0
2021-05-12 17:12:30,2021-05-12 17:12:30,32.41117,-110.22933,6,29,20999.81, StrTrk 214 9 1.66V 28C 4968Pa ,,-0.1035866663, 28C 4968Pa , 4968Pa ,301,4968,0
2021-05-12 17:13:30,2021-05-12 17:13:30,32.41183,-110.22883,4,39,21028.76, StrTrk 215 9 1.66V 28C 4949Pa ,,0.3281000024, 28C 4949Pa , 4949Pa ,301,4949,0
2021-05-12 17:14:30,2021-05-12 17:14:30,32.41233,-110.22817,6,32,21012.91, StrTrk 216 9 1.65V 28C 4953Pa ,,-0.1796333327, 28C 4953Pa , 4953Pa ,301,4953,0
2021-05-12 17:15:30,2021-05-12 17:15:30,32.41317,-110.22767,6,15,20999.81, StrTrk 217 9 1.66V 28C 4961Pa ,,-0.1484666662, 28C 4961Pa , 4961Pa ,301,4961,0
2021-05-12 17:16:30,2021-05-12 17:16:30,32.41417,-110.22683,7,53,21037.91, StrTrk 218 9 1.66V 27C 4929Pa ,,0.4317999986, 27C 4929Pa , 4929Pa ,300,4929,0
2021-05-12 17:18:30,2021-05-12 17:18:30,32.41583,-110.22533,7,23,20994.01, StrTrk 220 9 1.66V 29C 4975Pa ,,-0.2487666672, 29C 4975Pa , 4975Pa ,302,4975,0
2021-05-12 17:19:30,2021-05-12 17:19:30,32.417,-110.22467,7,26,21012.91, StrTrk 221 9 1.65V 29C 4970Pa ,,0.2141999993, 29C 4970Pa , 4970Pa ,302,4970,0
2021-05-12 17:20:30,2021-05-12 17:20:30,32.41817,-110.22383,9,30,21002.85, StrTrk 222 9 1.66V 30C 4977Pa ,,-0.1140133342, 30C 4977Pa , 4977Pa ,303,4977,0
2021-05-12 17:21:30,2021-05-12 17:21:30,32.4195,-110.223,9,28,21002.85, StrTrk 223 9 1.66V 29C 4973Pa ,,0, 29C 4973Pa , 4973Pa ,302,4973,0
2021-05-12 17:22:30,2021-05-12 17:22:30,32.4205,-110.222,7,37,21012.91, StrTrk 224 9 1.66V 29C 4954Pa ,,0.114013333, 29C 4954Pa , 4954Pa ,302,4954,0
2021-05-12 17:23:30,2021-05-12 17:23:30,32.42167,-110.221,9,41,20989.75, StrTrk 225 9 1.66V 29C 4985Pa ,,-0.2624800019, 29C 4985Pa , 4985Pa ,302,4985,0
2021-05-12 17:24:30,2021-05-12 17:24:30,32.42283,-110.22,7,46,21008.95, StrTrk 226 9 1.66V 29C 4953Pa ,,0.2175999993, 29C 4953Pa , 4953Pa ,302,4953,0
2021-05-12 17:25:31,2021-05-12 17:25:31,32.4235,-110.21883,7,52,21033.94, StrTrk 227 9 1.65V 28C 4951Pa ,,0.2785770501, 28C 4951Pa , 4951Pa ,301,4951,0
2021-05-12 17:26:30,2021-05-12 17:26:30,32.4245,-110.21733,11,55,21040.95, StrTrk 228 9 1.66V 28C 4935Pa ,,0.08079322039, 28C 4935Pa , 4935Pa ,301,4935,0
2021-05-12 17:27:30,2021-05-12 17:27:30,32.42533,-110.21567,11,62,21030.9, StrTrk 229 9 1.66V 28C 4944Pa ,,-0.1138999996, 28C 4944Pa , 4944Pa ,301,4944,0
2021-05-12 17:28:30,2021-05-12 17:28:30,32.426,-110.21433,7,48,20982.74, StrTrk 230 9 1.66V 29C 4975Pa ,,-0.5458133316, 29C 4975Pa , 4975Pa ,302,4975,0
2021-05-12 17:29:30,2021-05-12 17:29:30,32.42683,-110.21317,7,50,20999.81, StrTrk 231 9 1.66V 30C 4974Pa ,,0.1934600014, 30C 4974Pa , 4974Pa ,303,4974,0
2021-05-12 17:31:30,2021-05-12 17:31:30,32.4285,-110.21117,7,43,20969.94, StrTrk 233 9 1.65V 30C 4996Pa ,,-0.1692633328, 30C 4996Pa , 4996Pa ,303,4996,0
2021-05-12 17:32:30,2021-05-12 17:32:30,32.42917,-110.21033,7,44,20979.99, StrTrk 234 9 1.66V 30C 4988Pa ,,0.1138999996, 30C 4988Pa , 4988Pa ,303,4988,0
2021-05-12 17:33:30,2021-05-12 17:33:30,32.43,-110.2095,6,35,20966.89, StrTrk 235 9 1.66V 30C 5002Pa ,,-0.1484666677, 30C 5002Pa , 5002Pa ,303,5002,0
2021-05-12 17:34:30,2021-05-12 17:34:30,32.43083,-110.209,6,34,20980.91, StrTrk 236 9 1.65V 30C 4993Pa ,,0.1588933328, 30C 4993Pa , 4993Pa ,303,4993,0
2021-05-12 17:36:30,2021-05-12 17:36:30,32.43267,-110.2075,6,32,20981.82, StrTrk 238 9 1.65V 30C 4990Pa ,,0.005156666677, 30C 4990Pa , 4990Pa ,303,4990,0
2021-05-12 17:37:30,2021-05-12 17:37:30,32.4335,-110.207,6,26,20988.83, StrTrk 239 9 1.66V 30C 4986Pa ,,0.07944666641, 30C 4986Pa , 4986Pa ,303,4986,0
2021-05-12 17:38:30,2021-05-12 17:38:30,32.4345,-110.2065,6,24,20983.96, StrTrk 240 9 1.66V 30C 4995Pa ,,-0.05519333315, 30C 4995Pa , 4995Pa ,303,4995,0
2021-05-12 17:39:30,2021-05-12 17:39:30,32.4355,-110.206,6,19,20983.96, StrTrk 241 9 1.66V 30C 4991Pa ,,0, 30C 4991Pa , 4991Pa ,303,4991,0
2021-05-12 17:40:30,2021-05-12 17:40:30,32.4365,-110.20567,6,15,20996.76, StrTrk 242 9 1.65V 30C 4980Pa ,,0.1450666662, 30C 4980Pa , 4980Pa ,303,4980,0
2021-05-12 17:41:30,2021-05-12 17:41:30,32.43767,-110.20533,7,12,21006.82, StrTrk 243 9 1.65V 30C 4975Pa ,,0.114013333, 30C 4975Pa , 4975Pa ,303,4975,0
2021-05-12 17:42:30,2021-05-12 17:42:30,32.43883,-110.20517,7,4,21005.9, StrTrk 244 9 1.65V 29C 4965Pa ,,-0.01042666674, 29C 4965Pa , 4965Pa ,302,4965,0
2021-05-12 17:43:30,2021-05-12 17:43:30,32.44017,-110.205,7,1,21001.02, StrTrk 245 9 1.65V 29C 4975Pa ,,-0.05530666649, 29C 4975Pa , 4975Pa ,302,4975,0
2021-05-12 17:44:30,2021-05-12 17:44:30,32.4415,-110.205,9,7,20998.89, StrTrk 246 9 1.65V 29C 4972Pa ,,-0.02413999992, 29C 4972Pa , 4972Pa ,302,4972,0
2021-05-12 17:45:30,2021-05-12 17:45:30,32.443,-110.20467,9,8,20991.88, StrTrk 247 9 1.65V 29C 4982Pa ,,-0.07944666641, 29C 4982Pa , 4982Pa ,302,4982,0
2021-05-12 17:46:30,2021-05-12 17:46:30,32.4445,-110.20433,9,6,20989.75, StrTrk 248 9 1.66V 29C 4985Pa ,,-0.02414000017, 29C 4985Pa , 4985Pa ,302,4985,0
2021-05-12 17:47:30,2021-05-12 17:47:30,32.446,-110.20417,9,7,20992.8, StrTrk 249 9 1.66V 30C 4980Pa ,,0.03456666655, 30C 4980Pa , 4980Pa ,303,4980,0
2021-05-12 17:48:30,2021-05-12 17:48:30,32.4475,-110.20367,9,16,21009.86, StrTrk 250 9 1.66V 30C 4969Pa ,,0.193346666, 30C 4969Pa , 4969Pa ,303,4969,0
2021-05-12 17:49:30,2021-05-12 17:49:30,32.449,-110.20333,9,10,20990.97, StrTrk 251 9 1.65V 30C 4987Pa ,,-0.2140866682, 30C 4987Pa , 4987Pa ,303,4987,0
2021-05-12 17:51:30,2021-05-12 17:51:30,32.45267,-110.2025,11,8,20974.81, StrTrk 253 9 1.66V 29C 4995Pa ,,-0.09157333303, 29C 4995Pa , 4995Pa ,302,4995,0
2021-05-12 17:52:30,2021-05-12 17:52:30,32.4545,-110.20233,13,9,20981.82, StrTrk 254 9 1.65V 29C 4983Pa ,,0.07944666724, 29C 4983Pa , 4983Pa ,302,4983,0
2021-05-12 17:53:30,2021-05-12 17:53:30,32.4565,-110.20183,13,11,20991.88, StrTrk 255 9 1.65V 28C 4981Pa ,,0.114013333, 28C 4981Pa , 4981Pa ,301,4981,0
2021-05-12 17:54:30,2021-05-12 17:54:30,32.45867,-110.2015,13,4,20980.91, StrTrk 256 9 1.66V 29C 4984Pa ,,-0.1243266663, 29C 4984Pa , 4984Pa ,302,4984,0
2021-05-12 17:55:30,2021-05-12 17:55:30,32.46083,-110.20117,15,7,20975.73, StrTrk 257 9 1.66V 29C 4992Pa ,,-0.05870666709, 29C 4992Pa , 4992Pa ,302,4992,0
2021-05-12 17:56:30,2021-05-12 17:56:30,32.463,-110.20067,13,7,20975.73, StrTrk 258 9 1.66V 29C 4992Pa ,,0, 29C 4992Pa , 4992Pa ,302,4992,0
2021-05-12 17:57:30,2021-05-12 17:57:30,32.465,-110.20017,13,14,20987, StrTrk 259 9 1.65V 29C 4982Pa ,,0.1277266663, 29C 4982Pa , 4982Pa ,302,4982,0
2021-05-12 17:58:30,2021-05-12 17:58:30,32.46717,-110.19967,13,12,20992.8, StrTrk 260 9 1.65V 29C 4978Pa ,,0.06573333381, 29C 4978Pa , 4978Pa ,302,4978,0
2021-05-12 17:59:30,2021-05-12 17:59:30,32.46933,-110.199,15,13,20994.93, StrTrk 261 9 1.66V 29C 4978Pa ,,0.02413999992, 29C 4978Pa , 4978Pa ,302,4978,0
2021-05-12 18:00:30,2021-05-12 18:00:30,32.4715,-110.19833,13,11,20994.93, StrTrk 262 9 1.65V 29C 4986Pa ,,0, 29C 4986Pa , 4986Pa ,302,4986,0
2021-05-12 18:01:30,2021-05-12 18:01:30,32.4735,-110.19783,15,15,21003.77, StrTrk 263 9 1.65V 30C 4974Pa ,,0.1001866663, 30C 4974Pa , 4974Pa ,303,4974,0
2021-05-12 18:02:30,2021-05-12 18:02:30,32.47567,-110.19717,13,14,21007.73, StrTrk 264 9 1.66V 29C 4963Pa ,,0.04488000032, 29C 4963Pa , 4963Pa ,302,4963,0
2021-05-12 18:03:30,2021-05-12 18:03:30,32.47783,-110.1965,15,15,21012, StrTrk 265 9 1.65V 29C 4964Pa ,,0.04839333318, 29C 4964Pa , 4964Pa ,302,4964,0
2021-05-12 18:04:30,2021-05-12 18:04:30,32.47983,-110.19567,11,19,21031.81, StrTrk 266 9 1.66V 28C 4939Pa ,,0.2245133326, 28C 4939Pa , 4939Pa ,301,4939,0
2021-05-12 18:05:31,2021-05-12 18:05:31,32.48183,-110.195,15,14,20997.98, StrTrk 267 9 1.65V 28C 4966Pa ,,-0.3771213127, 28C 4966Pa , 4966Pa ,301,4966,0
2021-05-12 18:06:30,2021-05-12 18:06:30,32.484,-110.19417,13,13,21008.95, StrTrk 268 9 1.65V 28C 4961Pa ,,0.1264338984, 28C 4961Pa , 4961Pa ,301,4961,0
2021-05-12 18:07:30,2021-05-12 18:07:30,32.48617,-110.193,17,36,21052.84, StrTrk 269 9 1.66V 28C 4930Pa ,,0.4974199984, 28C 4930Pa , 4930Pa ,301,4930,0
2021-05-12 18:08:30,2021-05-12 18:08:30,32.48833,-110.1915,17,34,21049.79, StrTrk 270 9 1.65V 28C 4931Pa ,,-0.03456666692, 28C 4931Pa , 4931Pa ,301,4931,0
2021-05-12 18:09:30,2021-05-12 18:09:30,32.49033,-110.19017,15,22,21021.75, StrTrk 271 9 1.65V 28C 4962Pa ,,-0.3177866656, 28C 4962Pa , 4962Pa ,301,4962,0
2021-05-12 18:11:30,2021-05-12 18:11:30,32.495,-110.18867,15,6,20977.86, StrTrk 273 9 1.66V 28C 4989Pa ,,-0.2487100005, 28C 4989Pa , 4989Pa ,301,4989,0
2021-05-12 18:12:30,2021-05-12 18:12:30,32.49733,-110.1885,15,359,20970.85, StrTrk 274 9 1.65V 28C 4991Pa ,,-0.07944666641, 28C 4991Pa , 4991Pa ,301,4991,0
2021-05-12 18:13:30,2021-05-12 18:13:30,32.4995,-110.1885,15,2,20979.99, StrTrk 275 9 1.66V 28C 4975Pa ,,0.1035866663, 28C 4975Pa , 4975Pa ,301,4975,0
2021-05-12 18:14:30,2021-05-12 18:14:30,32.50167,-110.18867,13,358,20980.91, StrTrk 276 9 1.66V 28C 4983Pa ,,0.01042666674, 28C 4983Pa , 4983Pa ,301,4983,0
2021-05-12 18:15:30,2021-05-12 18:15:30,32.50383,-110.18867,13,6,20992.8, StrTrk 277 9 1.66V 28C 4968Pa ,,0.1347533329, 28C 4968Pa , 4968Pa ,301,4968,0
2021-05-12 18:16:31,2021-05-12 18:16:31,32.50633,-110.18783,17,13,20991.88, StrTrk 278 9 1.66V 27C 4969Pa ,,-0.01025573774, 27C 4969Pa , 4969Pa ,300,4969,0
2021-05-12 18:18:30,2021-05-12 18:18:30,32.51117,-110.18817,15,353,20977.86, StrTrk 280 9 1.65V 27C 4975Pa ,,-0.08011428561, 27C 4975Pa , 4975Pa ,300,4975,0
2021-05-12 18:19:30,2021-05-12 18:19:30,32.5135,-110.1885,15,354,20981.82, StrTrk 281 9 1.66V 27C 4968Pa ,,0.04487999985, 27C 4968Pa , 4968Pa ,300,4968,0
2021-05-12 18:20:31,2021-05-12 18:20:31,32.516,-110.18867,17,357,20985.78, StrTrk 282 9 1.65V 27C 4970Pa ,,0.04414426244, 27C 4970Pa , 4970Pa ,300,4970,0
2021-05-12 18:21:30,2021-05-12 18:21:30,32.5185,-110.18883,17,1,20989.75, StrTrk 283 9 1.66V 27C 4972Pa ,,0.04575593223, 27C 4972Pa , 4972Pa ,300,4972,0
2021-05-12 18:22:30,2021-05-12 18:22:30,32.52083,-110.189,17,358,20989.75, StrTrk 284 9 1.66V 27C 4966Pa ,,0, 27C 4966Pa , 4966Pa ,300,4966,0
2021-05-12 18:23:30,2021-05-12 18:23:30,32.52333,-110.189,17,4,21006.82, StrTrk 285 9 1.65V 26C 4955Pa ,,0.1934599994, 26C 4955Pa , 4955Pa ,299,4955,0
2021-05-12 18:24:30,2021-05-12 18:24:30,32.526,-110.18833,19,20,21026.93, StrTrk 286 9 1.66V 26C 4937Pa ,,0.227913335, 26C 4937Pa , 4937Pa ,299,4937,0
2021-05-12 18:25:30,2021-05-12 18:25:30,32.5285,-110.18767,15,1,21009.86, StrTrk 287 9 1.66V 26C 4955Pa ,,-0.1934599994, 26C 4955Pa , 4955Pa ,299,4955,0
2021-05-12 18:26:30,2021-05-12 18:26:30,32.53083,-110.18733,17,11,21020.84, StrTrk 288 9 1.65V 26C 4937Pa ,,0.1244399996, 26C 4937Pa , 4937Pa ,299,4937,0
2021-05-12 18:27:30,2021-05-12 18:27:30,32.53317,-110.18667,13,12,21036.99, StrTrk 289 9 1.66V 26C 4932Pa ,,0.1830333347, 26C 4932Pa , 4932Pa ,299,4932,30
2021-05-12 18:28:30,2021-05-12 18:28:30,32.53567,-110.18583,15,7,21013.83, StrTrk 290 9 1.66V 27C 4948Pa ,,-0.2624799991, 27C 4948Pa , 4948Pa ,300,4948,30
2021-05-12 18:29:30,2021-05-12 18:29:30,32.538,-110.1855,15,5,21005.9, StrTrk 291 9 1.66V 27C 4959Pa ,,-0.08987333304, 27C 4959Pa , 4959Pa ,300,4959,30
